"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"true","false","[]","[]","[]","preload","0","11","0.0-0.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","9809","0.0-1.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","
          <h1>שלום וברוכים הבאים!</h1>
          <p>לפניכם ניסוי בקבלת החלטות עם שני חלקים.
          <br><br>לחצו על העכבר כדי להמשיך.</p>","0","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","14329","0.0-2.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","
        <h1>חלק 1</h1>
        <p>בקרוב יוצגו בפניכם הגרלות.
        <br>עליכם לבחור את המחיר המירבי שתהיו מוכנים לשלם כדי להשתתף בהגרלה שתוצג.
        <br>יש לכם תקציב של ₪80 לכל הגרלה. 
        <br>נסו להעריך כל הגרלה בנפרד ולחשוב כמה היא שווה עבורכם, ₪80 זמינים לכל הגרלה בנפרד.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","3","22313","0.0-3.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","
        <p>בסוף הניסוי, המחשב יבחר את אחת ההגרלות ויקבע מחיר לכרטיס עבורה. 
        <br>במידה והמחיר שבחרתם נמוך מהמחיר שנבחר על ידי המחשב, לא תשתתפו בהגרלה ותשארו עם מלוא התקציב.
        <br>במידה והמחיר שבחרתם גבוה מהמחיר שנבחר על ידי המחשב, תשלמו את המחיר שנקבע ותשתתפו בהגרלה.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","4","49657","0.0-4.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","27239","
        <p style=""font-size: 42px;"">נתחיל עם דוגמא: 
        <br>ההגרלה מטה מציעה 65% סיכוי לזכות ב-₪40 
        <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;35% סיכוי לזכות ב-₪0.
        <br><br>מה המחיר המירבי שתהיו מוכנים לשלם על כרטיס להגרלה זו בין 0 ל-₪80?
        <br>הזיזו את העכבר על פני המלבן ולחצו כדי לבצע בחירה.</p>
        
        <p style=""text-align: center;"">₪40<br>65%</p>

        <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","27","example","50","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","58449","0.0-5.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>יפה מאוד!
                <br> בחרתם שתהיו מוכנים לשלם ₪27 כדי להשתתף בהגרלה:
                <br><p style=""text-align: center;"">₪40<br>65%</p>
                <p>נשמע נכון?
                <br>נניח שהגרלה זו נבחרה בסוף הניסוי.
                <br>כעת המחשב יקבע מחיר עבורה באקראי.
                <br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","67537","0.0-6.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>המחשב קבע מחיר: ₪71
                <br>ואתם בחרתם לשלם לכל היותר: ₪27
                <br><br>מכיוון שהמחיר שבחרתם נמוך מהמחיר שנקבע, לא תתשתתפו בהגרלה.
                <br>במקרה כזה, בסוף הניסוי תקבלו את כל התקציב ההתחלתי של ₪80.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","7","76873","0.0-7.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","9084","<p style=""font-size: 42px;"">הנה עוד דוגמא:
                <br>ההגרלה מטה מציעה 35% סיכוי לזכות ב-₪18 
                <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;65% סיכוי לזכות ב-₪0.</p>
        
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","example","49","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","79697","0.0-8.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>הייתם מוכנים לשלם  ₪4 כדי להשתתף בהגרלה:
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p>כעת נניח שהמחשב בחר את ההגרלה הזו בסוף הניסוי, וקבע עבורה מחיר.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","92977","0.0-9.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>המחשב קבע מחיר להגרלה: ₪3<br>ואתם בחרתם לשלם לכל היותר: ₪4
                <br><br>כעת המחיר שנקבע נמוך מזה שבחרתם, אז תשלמו את המחיר שקבע המחשב (₪3) ותשתתפו בהגרלה.
                <br>במקרה כזה, תסיימו את הניסוי עם תקציב של ₪77 ועם סיכוי לזכות ב-₪18 נוספים מההגרלה.
                <br>כלומר, תוכלו לקבל ₪77 אם לא תזכו בהגרלה, או ₪95 אם תזכו בהגרלה.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","100953","0.0-10.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","102218","0.0-11.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","16","instructions","0","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","106499","0.0-12.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","instructions","63","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","109553","0.0-13.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>לא הגבתם בזמן המוקצב לתגובה. 
                <br>נסו להגיב מהר יותר בפעם הבאה.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","112657","0.0-14.0-0.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","2848","
                    <p style=""text-align: center;"">₪40<br>65%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","instructions","64","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","114497","0.0-14.0-1.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>יפה. הפעם בחרתם לשלם לכל היותר ₪3.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","119665","0.0-15.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","120924","0.0-16.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","121928","0.0-17.0-0.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","125939","0.0-17.0-1.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","68","26","2B,16A","45","71","25","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","126914","0.0-17.0-2.0","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","21","127928","0.0-17.0-0.1","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","131933","0.0-17.0-1.1","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","37","12","1C,7C,15C","60","36","13","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","132980","0.0-17.0-2.1","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","24","133982","0.0-17.0-0.2","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","134785","0.0-17.0-1.2","d74af97c-a382-4c34-9edb-a5864ebe3b0e","802","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","36","11","3C,20A,22A","30","36","11","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","135594","0.0-17.0-2.2","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","27","136603","0.0-17.0-0.3","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","138129","0.0-17.0-1.3","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1525","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","53","15","9C,25B","60","39","19","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","139487","0.0-17.0-2.3","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","140489","0.0-17.0-0.4","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","142185","0.0-17.0-1.4","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1695","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","28","28","8B","75","71","30","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","143653","0.0-17.0-2.4","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","33","144659","0.0-17.0-0.5","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","146529","0.0-17.0-1.5","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1869","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","73","24","6A,21A","25","64","13","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","147404","0.0-17.0-2.5","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","36","148406","0.0-17.0-0.6","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","149841","0.0-17.0-1.6","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1434","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","25","evaluation","72","22","10A,11A","45","61","25","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","150843","0.0-17.0-2.6","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","39","151845","0.0-17.0-0.7","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","154697","0.0-17.0-1.7","d74af97c-a382-4c34-9edb-a5864ebe3b0e","2850","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","32","3","12B,20B,23B,27C,29C","75","4","2","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","156125","0.0-17.0-2.7","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","42","157127","0.0-17.0-0.8","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","158585","0.0-17.0-1.8","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1456","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","51","13","3A,5C,10B","70","36","18","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","159990","0.0-17.0-2.8","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","45","161000","0.0-17.0-0.9","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","163473","0.0-17.0-1.9","d74af97c-a382-4c34-9edb-a5864ebe3b0e","2472","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","23","10","2C,16C,22B,28A","50","18","8","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","164613","0.0-17.0-2.9","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","48","165615","0.0-17.0-0.10","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","169618","0.0-17.0-1.10","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","19","16","1A,15A,26C","65","39","17","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","170751","0.0-17.0-2.10","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","51","171764","0.0-17.0-0.11","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","173497","0.0-17.0-1.11","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1732","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","76","20","10C,13A,19C,21B","40","58","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","174989","0.0-17.0-2.11","d74af97c-a382-4c34-9edb-a5864ebe3b0e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","54","175991","0.0-17.0-0.12","d74af97c-a382-4c34-9edb-a5864ebe3b0e","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","",""
