"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-keyboard-response","96","264553","0.0-17.0-2.26","d331077c-1fef-4125-8c76-713d77d3c50e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","97","265557","0.0-17.0-0.27","d331077c-1fef-4125-8c76-713d77d3c50e","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","98","267759","0.0-17.0-1.27","d331077c-1fef-4125-8c76-713d77d3c50e","2201","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","52","9","14A,23A","25","18","1","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","99","269038","0.0-17.0-2.27","d331077c-1fef-4125-8c76-713d77d3c50e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","100","270048","0.0-17.0-0.28","d331077c-1fef-4125-8c76-713d77d3c50e","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","101","272967","0.0-17.0-1.28","d331077c-1fef-4125-8c76-713d77d3c50e","2918","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","55","6","14B,21C,25C","45","11","3","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","102","274166","0.0-17.0-2.28","d331077c-1fef-4125-8c76-713d77d3c50e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","103","275179","0.0-17.0-0.29","d331077c-1fef-4125-8c76-713d77d3c50e","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","104","277839","0.0-17.0-1.29","d331077c-1fef-4125-8c76-713d77d3c50e","2659","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","43","30","9B","40","79","4","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","105","278896","0.0-17.0-2.29","d331077c-1fef-4125-8c76-713d77d3c50e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","106","279899","0.0-17.0-0.30","d331077c-1fef-4125-8c76-713d77d3c50e","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","",""
