"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","accuracy"
"","","","","","html-keyboard-response","392","2061966","0.0-36.0-0.11","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","393","2063582","0.0-36.0-1.11","9b7ebcd5-2ebc-4338-a938-05af65044106","1615","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>55%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","A","32.25","26","26","0","A","C","B","A","75","43","","","","","","",""
"","","","","","html-keyboard-response","394","2064269","0.0-36.0-0.12","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","395","2066414","0.0-36.0-1.12","9b7ebcd5-2ebc-4338-a938-05af65044106","2145","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>75%</span>
                      <span>40%</span>
                    </p>","s","trinary","","","","","","","B","27","13","13","0","A","C","B","A","75","36","","","","","","",""
"","","","","","html-keyboard-response","396","2067542","0.0-36.0-0.13","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","397","2069742","0.0-36.0-1.13","9b7ebcd5-2ebc-4338-a938-05af65044106","2199","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪43</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>60%</span>
                      <span>65%</span>
                    </p>","d","trinary","","","","","","","A","25.35","15","15","0","-","C","B","A","65","39","","","","","","",""
"","","","","","html-keyboard-response","398","2071051","0.0-36.0-0.14","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","399","2073358","0.0-36.0-1.14","9b7ebcd5-2ebc-4338-a938-05af65044106","2306","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪76</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>65%</span>
                      <span>75%</span>
                    </p>","s","trinary","","","","","","","C","49.4","8","8","0","A","A","C","B","65","76","","","","","","",""
"","","","","","html-keyboard-response","400","2073874","0.0-36.0-0.15","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","401","2075886","0.0-36.0-1.15","9b7ebcd5-2ebc-4338-a938-05af65044106","2011","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪11</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>75%</span>
                      <span>65%</span>
                    </p>","a","trinary","","","","","","","A","32.25","24","24","0","A","A","C","B","75","43","","","","","","",""
"","","","","","html-keyboard-response","402","2077126","0.0-36.0-0.16","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","403","2079583","0.0-36.0-1.16","9b7ebcd5-2ebc-4338-a938-05af65044106","2456","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>50%</span>
                      <span>60%</span>
                    </p>","a","trinary","","","","","","","A","25.35","1","1","0","A","A","B","C","65","39","","","","","","",""
"","","","","","html-keyboard-response","404","2080363","0.0-36.0-0.17","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","405","2084734","0.0-36.0-1.17","9b7ebcd5-2ebc-4338-a938-05af65044106","4371","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>75%</span>
                      <span>25%</span>
                    </p>","a","trinary","","","","","","","A","8.25","29","29","1","-","A","C","B","75","11","","","","","","",""
"","","","","","html-keyboard-response","406","2085423","0.0-36.0-0.18","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","407","2089533","0.0-36.0-1.18","9b7ebcd5-2ebc-4338-a938-05af65044106","4109","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                      <span>25%</span>
                    </p>","a","trinary","","","","","","","B","8.25","6","6","0","B","B","C","A","75","11","","","","","","",""
"","","","","","html-keyboard-response","408","2090494","0.0-36.0-0.19","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","409","2093103","0.0-36.0-1.19","9b7ebcd5-2ebc-4338-a938-05af65044106","2608","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪43</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>75%</span>
                      <span>65%</span>
                    </p>","d","trinary","","","","","","","A","49.4","19","19","0","-","C","B","A","65","76","","","","","","",""
"","","","","","html-keyboard-response","410","2094361","0.0-36.0-0.20","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","411","2098367","0.0-36.0-1.20","9b7ebcd5-2ebc-4338-a938-05af65044106","4005","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪61</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>45%</span>
                      <span>70%</span>
                    </p>","s","trinary","","","","","","","A","27.45","10","10","0","A","C","A","B","45","61","","","","","","",""
"","","","","","html-keyboard-response","412","2099649","0.0-36.0-0.21","9b7ebcd5-2ebc-4338-a938-05af65044106","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","413","2101055","0.0-36.0-1.21","9b7ebcd5-2ebc-4338-a938-05af65044106","1406","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>50%</span>
                      <span>30%</span>
                    </p>","a","trinary","","","","","","","A","25.2","3","3","0","-","A","B","C","70","36","","","","","","",""
