"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-keyboard-response","264","540839","0.0-25.0-2.18","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","265","541841","0.0-25.0-0.19","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","266","544280","0.0-25.0-1.19","d0807655-65b7-4b1c-a4a9-d50d08913131","2438","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","45","evaluation","39","28","8B","75","71","45","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","267","545033","0.0-25.0-2.19","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","268","546037","0.0-25.0-0.20","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","269","548744","0.0-25.0-1.20","d0807655-65b7-4b1c-a4a9-d50d08913131","2706","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","42","8","14C,17A,20C,27A","20","16","7","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","270","550080","0.0-25.0-2.20","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","271","551097","0.0-25.0-0.21","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","272","554632","0.0-25.0-1.21","d0807655-65b7-4b1c-a4a9-d50d08913131","3533","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","54","21","11C,18C,25A","45","58","19","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","273","555555","0.0-25.0-2.21","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","274","556565","0.0-25.0-0.22","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","275","559312","0.0-25.0-1.22","d0807655-65b7-4b1c-a4a9-d50d08913131","2746","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","9","evaluation","13","10","2C,16C,22B,28A","50","18","9","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","276","560581","0.0-25.0-2.22","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","277","561584","0.0-25.0-0.23","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","278","565296","0.0-25.0-1.23","d0807655-65b7-4b1c-a4a9-d50d08913131","3711","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","53","29","8C,19A,24B","65","76","37","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","279","566699","0.0-25.0-2.23","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","280","567706","0.0-25.0-0.24","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","281","571191","0.0-25.0-1.24","d0807655-65b7-4b1c-a4a9-d50d08913131","3484","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","23","20","10C,13A,19C,21B","40","58","23","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","282","572625","0.0-25.0-2.24","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","283","573639","0.0-25.0-0.25","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","284","577240","0.0-25.0-1.25","d0807655-65b7-4b1c-a4a9-d50d08913131","3599","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","10","7","6B,18B,22C,24C,29A","75","11","7","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","285","578348","0.0-25.0-2.25","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","286","579356","0.0-25.0-0.26","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","287","583360","0.0-25.0-1.26","d0807655-65b7-4b1c-a4a9-d50d08913131","4003","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","51","15","9C,25B","60","39","17","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","288","584747","0.0-25.0-2.26","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","289","585764","0.0-25.0-0.27","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","290","589774","0.0-25.0-1.27","d0807655-65b7-4b1c-a4a9-d50d08913131","null","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","27","31","8A","65","79","40","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","291","590414","0.0-25.0-2.27","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","292","591416","0.0-25.0-0.28","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","293","592864","0.0-25.0-1.28","d0807655-65b7-4b1c-a4a9-d50d08913131","1447","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","28","1","6C,29B,30C","25","4","0","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","294","594191","0.0-25.0-2.28","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","295","595199","0.0-25.0-0.29","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","296","595679","0.0-25.0-1.29","d0807655-65b7-4b1c-a4a9-d50d08913131","479","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","2","5","12A,27B,28B,30B","25","11","0","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","297","597131","0.0-25.0-2.29","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","298","598136","0.0-25.0-0.30","d0807655-65b7-4b1c-a4a9-d50d08913131","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","299","601552","0.0-25.0-1.30","d0807655-65b7-4b1c-a4a9-d50d08913131","3415","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","30","17","2A,7A,9A,15B","60","43","20","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","300","602999","0.0-25.0-2.30","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","301","604005","0.0-26.0","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","302","604719","0.0-27.0","d0807655-65b7-4b1c-a4a9-d50d08913131","null","","null","delay","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","303","612305","0.0-28.0","d0807655-65b7-4b1c-a4a9-d50d08913131","7585","
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>"," ","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","304","678084","0.0-29.0","d0807655-65b7-4b1c-a4a9-d50d08913131","65726","
          <h1>חלק 2</h1>
          <p>ברוכים הבאים לחלק 2 של הניסוי.
          <br>בחלק זה יוצגו בפניכם שלוש הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם בו. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","305","700052","0.0-30.0","d0807655-65b7-4b1c-a4a9-d50d08913131","21254","
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שלוש הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'S' אם אתם מעדיפים את ההגרלה האמצעית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/S.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪46</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>40%</span>
            <span>35%</span>
          </p>","a","example","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","306","708948","0.0-31.0","d0807655-65b7-4b1c-a4a9-d50d08913131","8183","<p>עבודה טובה!
                  <br>בחרתם את ההגרלה השמאלית.  
                  <br>בואו ננסה דוגמה נוספת:
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/S.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪18</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>50%</span>
                    <span>65%</span>
                  </p>","d","example","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","307","715428","0.0-32.0","d0807655-65b7-4b1c-a4a9-d50d08913131","5763","<p>בחרתם את ההגרלה הימנית. נשמע נכון?
                  <br><br>כעת נתחיל בניסוי.
                  <br>אתם תראו שלשות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br>חלק זה לא מוגבל בזמן.
                  <br><br>לחצו רווח כדי להתחיל את הניסוי.</p>"," ","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","308","716804","0.0-33.0-0.0","d0807655-65b7-4b1c-a4a9-d50d08913131","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
