"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","chosen_part","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-keyboard-response","10","967856","0.0-10.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","969133","0.0-11.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","58","instructions","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","971800","0.0-12.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","2401","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","instructions","4","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","975432","0.0-13.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p>יפה. הפעם בחרתם לשלם לכל היותר ₪1.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","988488","0.0-15.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","989754","0.0-16.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","990764","0.0-17.0-0.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","17","994769","0.0-17.0-1.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","21","23","7B,26B","55","61","19","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","995484","0.0-17.0-2.0","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","996492","0.0-17.0-0.1","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","998360","0.0-17.0-1.1","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1866","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","25","19","13C,30A","30","58","16","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","999785","0.0-17.0-2.1","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","1000797","0.0-17.0-0.2","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","23","1003456","0.0-17.0-1.2","e98db0fa-cbd1-4415-ab8b-41b6226373b8","2658","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","35","11","3C,20A,22A","30","36","11","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","1003968","0.0-17.0-2.2","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","1004977","0.0-17.0-0.3","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","26","1007080","0.0-17.0-1.3","e98db0fa-cbd1-4415-ab8b-41b6226373b8","2101","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","36","evaluation","59","17","2A,7A,9A,15B","60","43","36","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","27","1007807","0.0-17.0-2.3","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","1008822","0.0-17.0-0.4","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","29","1011888","0.0-17.0-1.4","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3065","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","33","evaluation","56","16","1A,15A,26C","65","39","33","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","1012503","0.0-17.0-2.4","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","1013510","0.0-17.0-0.5","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","32","1016791","0.0-17.0-1.5","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3280","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","9","evaluation","53","10","2C,16C,22B,28A","50","18","9","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","33","1017470","0.0-17.0-2.5","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","1018476","0.0-17.0-0.6","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","35","1020640","0.0-17.0-1.6","e98db0fa-cbd1-4415-ab8b-41b6226373b8","2163","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","52","evaluation","74","31","8A","65","79","52","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","1021917","0.0-17.0-2.6","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","1022921","0.0-17.0-0.7","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","38","1025008","0.0-17.0-1.7","e98db0fa-cbd1-4415-ab8b-41b6226373b8","2086","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","13","25","1B,3B,4A","50","64","40","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","1026007","0.0-17.0-2.7","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","1027024","0.0-17.0-0.8","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","41","1028728","0.0-17.0-1.8","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1703","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","26","evaluation","31","21","11C,18C,25A","45","58","26","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","1029866","0.0-17.0-2.8","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","1030872","0.0-17.0-0.9","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","44","1033151","0.0-17.0-1.9","e98db0fa-cbd1-4415-ab8b-41b6226373b8","2279","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","26","6","14B,21C,25C","45","11","3","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","1033742","0.0-17.0-2.9","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","1034748","0.0-17.0-0.10","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","47","1036464","0.0-17.0-1.10","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1714","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","5","2","4C,17B","50","4","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","1037398","0.0-17.0-2.10","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","1038409","0.0-17.0-0.11","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","50","1041200","0.0-17.0-1.11","e98db0fa-cbd1-4415-ab8b-41b6226373b8","2791","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","25","13","3A,5C,10B","70","36","30","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","1042436","0.0-17.0-2.11","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","1043447","0.0-17.0-0.12","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","53","1046648","0.0-17.0-1.12","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3199","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","37","27","5B,18A","55","71","40","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","1047740","0.0-17.0-2.12","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","1048746","0.0-17.0-0.13","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","1052728","0.0-17.0-1.13","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3981","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","41","14","4B,5A,13B,16B","75","36","30","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","1053750","0.0-17.0-2.13","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","1054757","0.0-17.0-0.14","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","1057848","0.0-17.0-1.14","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3091","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","25","evaluation","18","26","2B,16A","45","71","25","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","1058978","0.0-17.0-2.14","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","1059990","0.0-17.0-0.15","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","62","1063703","0.0-17.0-1.15","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3713","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","70","9","14A,23A","25","18","10","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","1064674","0.0-17.0-2.15","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","1065691","0.0-17.0-0.16","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","65","1067039","0.0-17.0-1.16","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1346","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","17","8","14C,17A,20C,27A","20","16","6","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","1068109","0.0-17.0-2.16","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","1069116","0.0-17.0-0.17","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","68","1072703","0.0-17.0-1.17","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3586","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","66","evaluation","61","28","8B","75","71","65","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","1073955","0.0-17.0-2.17","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","1074968","0.0-17.0-0.18","e98db0fa-cbd1-4415-ab8b-41b6226373b8","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","71","1078799","0.0-17.0-1.18","e98db0fa-cbd1-4415-ab8b-41b6226373b8","3830","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","64","evaluation","7","29","8C,19A,24B","65","76","64","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","1080074","0.0-17.0-2.18","e98db0fa-cbd1-4415-ab8b-41b6226373b8","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
