"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-slider-response","140","286444","0.0-21.0-1.9","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1937","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","33","1","6C,29B,30C","25","4","1","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","141","287534","0.0-21.0-2.9","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","142","288537","0.0-21.0-0.10","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","143","290436","0.0-21.0-1.10","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1897","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","61","23","7B,26B","55","61","29","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","144","291055","0.0-21.0-2.10","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","145","292057","0.0-21.0-0.11","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","146","294660","0.0-21.0-1.11","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2601","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","evaluation","10","15","9C,25B","60","39","14","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","147","295326","0.0-21.0-2.11","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","148","296338","0.0-21.0-0.12","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","149","298228","0.0-21.0-1.12","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1889","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","39","4","12C,17C,23C,28C","20","11","1","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","150","299343","0.0-21.0-2.12","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","151","300351","0.0-21.0-0.13","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","152","304099","0.0-21.0-1.13","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","3748","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","23","21","11C,18C,25A","45","58","20","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","153","305043","0.0-21.0-2.13","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
