"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-keyboard-response","10","124847","0.0-10.0","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","126107","0.0-11.0","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","40","instructions","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","128832","0.0-12.0","eae06661-078d-4d13-b3a9-c58946dbae87","2464","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","instructions","7","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","133927","0.0-13.0","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p>יפה. הפעם בחרתם לשלם לכל היותר ₪8.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","149911","0.0-15.0","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","151172","0.0-16.0","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","152173","0.0-17.0-0.0","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","17","156176","0.0-17.0-1.0","eae06661-078d-4d13-b3a9-c58946dbae87","null","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","1","29","8C,19A,24B","65","76","29","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","157446","0.0-17.0-2.0","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","158450","0.0-17.0-0.1","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","161360","0.0-17.0-1.1","eae06661-078d-4d13-b3a9-c58946dbae87","2908","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","46","10","2C,16C,22B,28A","50","18","9","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","162186","0.0-17.0-2.1","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","163192","0.0-17.0-0.2","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","23","166384","0.0-17.0-1.2","eae06661-078d-4d13-b3a9-c58946dbae87","3190","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","52","25","1B,3B,4A","50","64","37","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","167054","0.0-17.0-2.2","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","168056","0.0-17.0-0.3","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","26","170368","0.0-17.0-1.3","eae06661-078d-4d13-b3a9-c58946dbae87","2310","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","13","7","6B,18B,22C,24C,29A","75","11","9","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","27","171207","0.0-17.0-2.3","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","172209","0.0-17.0-0.4","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","29","175312","0.0-17.0-1.4","eae06661-078d-4d13-b3a9-c58946dbae87","3102","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","15","evaluation","41","19","13C,30A","30","58","16","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","175904","0.0-17.0-2.4","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","176906","0.0-17.0-0.5","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","32","179647","0.0-17.0-1.5","eae06661-078d-4d13-b3a9-c58946dbae87","2740","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","77","4","12C,17C,23C,28C","20","11","8","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","33","180483","0.0-17.0-2.5","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","181485","0.0-17.0-0.6","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","35","184111","0.0-17.0-1.6","eae06661-078d-4d13-b3a9-c58946dbae87","2625","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","13","3","12B,20B,23B,27C,29C","75","4","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","185230","0.0-17.0-2.6","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","186242","0.0-17.0-0.7","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","38","188591","0.0-17.0-1.7","eae06661-078d-4d13-b3a9-c58946dbae87","2348","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","69","13","3A,5C,10B","70","36","23","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","189833","0.0-17.0-2.7","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","190835","0.0-17.0-0.8","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","41","193503","0.0-17.0-1.8","eae06661-078d-4d13-b3a9-c58946dbae87","2667","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","34","evaluation","55","30","9B","40","79","34","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","194675","0.0-17.0-2.8","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","195677","0.0-17.0-0.9","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","44","199279","0.0-17.0-1.9","eae06661-078d-4d13-b3a9-c58946dbae87","3601","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","28","12","1C,7C,15C","60","36","24","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","200438","0.0-17.0-2.9","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","201440","0.0-17.0-0.10","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","47","204479","0.0-17.0-1.10","eae06661-078d-4d13-b3a9-c58946dbae87","3038","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","25","evaluation","5","18","11B,19B,24A,26A","75","43","25","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","205031","0.0-17.0-2.10","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","206043","0.0-17.0-0.11","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","50","209039","0.0-17.0-1.11","eae06661-078d-4d13-b3a9-c58946dbae87","2995","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","35","evaluation","7","17","2A,7A,9A,15B","60","43","35","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","210181","0.0-17.0-2.11","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","211183","0.0-17.0-0.12","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","53","213863","0.0-17.0-1.12","eae06661-078d-4d13-b3a9-c58946dbae87","2679","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","45","evaluation","38","22","10A,11A","45","61","45","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","214942","0.0-17.0-2.12","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","215944","0.0-17.0-0.13","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","217191","0.0-17.0-1.13","eae06661-078d-4d13-b3a9-c58946dbae87","1247","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","57","8","14C,17A,20C,27A","20","16","3","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","218477","0.0-17.0-2.13","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","219479","0.0-17.0-0.14","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","223493","0.0-17.0-1.14","eae06661-078d-4d13-b3a9-c58946dbae87","null","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","62","16","1A,15A,26C","65","39","38","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","224520","0.0-17.0-2.14","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","225537","0.0-17.0-0.15","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","62","227335","0.0-17.0-1.15","eae06661-078d-4d13-b3a9-c58946dbae87","1797","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","7","11","3C,20A,22A","30","36","20","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","228368","0.0-17.0-2.15","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","229370","0.0-17.0-0.16","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","65","231223","0.0-17.0-1.16","eae06661-078d-4d13-b3a9-c58946dbae87","1852","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","51","evaluation","58","31","8A","65","79","51","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","232250","0.0-17.0-2.16","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","233264","0.0-17.0-0.17","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","68","235823","0.0-17.0-1.17","eae06661-078d-4d13-b3a9-c58946dbae87","2558","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","47","14","4B,5A,13B,16B","75","36","31","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","236334","0.0-17.0-2.17","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","237336","0.0-17.0-0.18","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","71","239432","0.0-17.0-1.18","eae06661-078d-4d13-b3a9-c58946dbae87","2094","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","42","evaluation","47","23","7B,26B","55","61","42","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","240308","0.0-17.0-2.18","eae06661-078d-4d13-b3a9-c58946dbae87","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","241319","0.0-17.0-0.19","eae06661-078d-4d13-b3a9-c58946dbae87","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","",""
