"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","chosen_part","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-keyboard-response","56","690404","0.0-17.0-2.12","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","57","691408","0.0-17.0-0.13","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","695319","0.0-17.0-1.13","514f5d99-a157-42d0-b9e5-0407d2049090","3911","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","0","15","9C,25B","60","39","30","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","695886","0.0-17.0-2.13","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","60","696891","0.0-17.0-0.14","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","700496","0.0-17.0-1.14","514f5d99-a157-42d0-b9e5-0407d2049090","3603","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","34","19","13C,30A","30","58","17","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","701869","0.0-17.0-2.14","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","63","702871","0.0-17.0-0.15","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","704951","0.0-17.0-1.15","514f5d99-a157-42d0-b9e5-0407d2049090","2080","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","51","evaluation","2","28","8B","75","71","51","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","706312","0.0-17.0-2.15","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","66","707318","0.0-17.0-0.16","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","709687","0.0-17.0-1.16","514f5d99-a157-42d0-b9e5-0407d2049090","2368","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","25","evaluation","18","12","1C,7C,15C","60","36","25","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","710876","0.0-17.0-2.16","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","69","711888","0.0-17.0-0.17","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","715890","0.0-17.0-1.17","514f5d99-a157-42d0-b9e5-0407d2049090","null","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","55","29","8C,19A,24B","65","76","54","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","716836","0.0-17.0-2.17","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","72","717850","0.0-17.0-0.18","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","720968","0.0-17.0-1.18","514f5d99-a157-42d0-b9e5-0407d2049090","3116","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","34","evaluation","48","22","10A,11A","45","61","34","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","722075","0.0-17.0-2.18","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","75","723081","0.0-17.0-0.19","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","76","725175","0.0-17.0-1.19","514f5d99-a157-42d0-b9e5-0407d2049090","2093","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","34","11","3C,20A,22A","30","36","18","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","77","726238","0.0-17.0-2.19","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","78","727248","0.0-17.0-0.20","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","79","730255","0.0-17.0-1.20","514f5d99-a157-42d0-b9e5-0407d2049090","3007","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","15","2","4C,17B","50","4","6","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","80","731478","0.0-17.0-2.20","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","81","732492","0.0-17.0-0.21","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","82","735727","0.0-17.0-1.21","514f5d99-a157-42d0-b9e5-0407d2049090","3234","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","33","evaluation","77","30","9B","40","79","33","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","83","736371","0.0-17.0-2.21","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","84","737379","0.0-17.0-0.22","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","85","740159","0.0-17.0-1.22","514f5d99-a157-42d0-b9e5-0407d2049090","2779","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","48","evaluation","41","31","8A","65","79","48","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","86","740927","0.0-17.0-2.22","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","87","741941","0.0-17.0-0.23","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","88","745343","0.0-17.0-1.23","514f5d99-a157-42d0-b9e5-0407d2049090","3401","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","12","13","3A,5C,10B","70","36","29","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","89","745934","0.0-17.0-2.23","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","90","746940","0.0-17.0-0.24","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","91","749599","0.0-17.0-1.24","514f5d99-a157-42d0-b9e5-0407d2049090","2658","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","77","5","12A,27B,28B,30B","25","11","11","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","92","750491","0.0-17.0-2.24","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","93","751498","0.0-17.0-0.25","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","94","752895","0.0-17.0-1.25","514f5d99-a157-42d0-b9e5-0407d2049090","1396","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","50","27","5B,18A","55","71","37","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","95","753770","0.0-17.0-2.25","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","96","754781","0.0-17.0-0.26","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","97","757887","0.0-17.0-1.26","514f5d99-a157-42d0-b9e5-0407d2049090","3105","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","3","16","1A,15A,26C","65","39","20","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","98","758801","0.0-17.0-2.26","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","99","759812","0.0-17.0-0.27","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","100","760911","0.0-17.0-1.27","514f5d99-a157-42d0-b9e5-0407d2049090","1098","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","12","evaluation","56","9","14A,23A","25","18","13","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","101","762052","0.0-17.0-2.27","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","102","763056","0.0-17.0-0.28","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","103","764984","0.0-17.0-1.28","514f5d99-a157-42d0-b9e5-0407d2049090","1926","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","18","18","11B,19B,24A,26A","75","43","29","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","104","765742","0.0-17.0-2.28","514f5d99-a157-42d0-b9e5-0407d2049090","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","105","766760","0.0-17.0-0.29","514f5d99-a157-42d0-b9e5-0407d2049090","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","",""
