"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-keyboard-response","10","116022","0.0-10.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","117296","0.0-11.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","15","instructions","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","121551","0.0-12.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3988","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","instructions","36","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","123918","0.0-13.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p>יפה. הפעם בחרתם לשלם לכל היותר ₪14.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","141974","0.0-15.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","143233","0.0-16.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","144245","0.0-17.0-0.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","17","148191","0.0-17.0-1.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3944","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","70","21","11C,18C,25A","45","58","40","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","149334","0.0-17.0-2.0","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","150350","0.0-17.0-0.1","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","153814","0.0-17.0-1.1","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3463","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","68","24","6A,21A","25","64","16","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","154613","0.0-17.0-2.1","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","155622","0.0-17.0-0.2","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","23","159624","0.0-17.0-1.2","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","15","11","3C,20A,22A","30","36","30","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","160970","0.0-17.0-2.2","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","161972","0.0-17.0-0.3","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","26","165079","0.0-17.0-1.3","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3105","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","46","evaluation","25","27","5B,18A","55","71","46","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","27","166294","0.0-17.0-2.3","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","167305","0.0-17.0-0.4","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","29","170055","0.0-17.0-1.4","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","2748","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","19","3","12B,20B,23B,27C,29C","75","4","3","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","171244","0.0-17.0-2.4","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","172247","0.0-17.0-0.5","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","32","173975","0.0-17.0-1.5","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1726","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","41","evaluation","80","26","2B,16A","45","71","41","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","33","174919","0.0-17.0-2.5","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","175926","0.0-17.0-0.6","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","35","178007","0.0-17.0-1.6","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","2078","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","61","evaluation","42","29","8C,19A,24B","65","76","60","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","178959","0.0-17.0-2.6","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","179973","0.0-17.0-0.7","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","38","182415","0.0-17.0-1.7","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","2440","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","15","13","3A,5C,10B","70","36","31","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","183578","0.0-17.0-2.7","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","184593","0.0-17.0-0.8","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","41","188609","0.0-17.0-1.8","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","55","5","12A,27B,28B,30B","25","11","7","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","189338","0.0-17.0-2.8","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","190356","0.0-17.0-0.9","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","44","193695","0.0-17.0-1.9","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3338","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","13","8","14C,17A,20C,27A","20","16","7","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","194632","0.0-17.0-2.9","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","195646","0.0-17.0-0.10","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","47","197439","0.0-17.0-1.10","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1791","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","66","evaluation","4","28","8B","75","71","66","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","197960","0.0-17.0-2.10","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","198962","0.0-17.0-0.11","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","50","201423","0.0-17.0-1.11","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","2460","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","75","2","4C,17B","50","4","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","202150","0.0-17.0-2.11","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","203162","0.0-17.0-0.12","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","53","205223","0.0-17.0-1.12","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","2059","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","49","evaluation","64","31","8A","65","79","49","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","206566","0.0-17.0-2.12","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","207570","0.0-17.0-0.13","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","211215","0.0-17.0-1.13","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3643","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","35","evaluation","33","17","2A,7A,9A,15B","60","43","35","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","212396","0.0-17.0-2.13","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","213409","0.0-17.0-0.14","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","215903","0.0-17.0-1.14","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","2492","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","70","15","9C,25B","60","39","22","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","216786","0.0-17.0-2.14","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","217802","0.0-17.0-0.15","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","62","221519","0.0-17.0-1.15","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3716","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","33","20","10C,13A,19C,21B","40","58","31","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","222455","0.0-17.0-2.15","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","223469","0.0-17.0-0.16","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","65","227167","0.0-17.0-1.16","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","3697","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","21","6","14B,21C,25C","45","11","5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","228440","0.0-17.0-2.16","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","229448","0.0-17.0-0.17","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","68","231351","0.0-17.0-1.17","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1901","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","78","1","6C,29B,30C","25","4","2","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","232795","0.0-17.0-2.17","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","233809","0.0-17.0-0.18","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","71","237811","0.0-17.0-1.18","b06b759d-7bc3-44b3-ac5f-72bfa44f8e6f","null","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","45","16","1A,15A,26C","65","39","30","","","","","","","","","","","","","","",""
