"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-slider-response","273","492148","0.0-25.0-0.21","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","274","495206","0.0-25.0-1.21","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","3057","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","36","evaluation","14","29","8C,19A,24B","65","76","36","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","275","495720","0.0-25.0-2.21","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","276","496724","0.0-25.0-0.22","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","277","499054","0.0-25.0-1.22","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","2329","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","32","evaluation","8","31","8A","65","79","32","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","278","500200","0.0-25.0-2.22","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","279","501212","0.0-25.0-0.23","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","280","504470","0.0-25.0-1.23","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","3257","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","45","1","6C,29B,30C","25","4","3","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","281","505485","0.0-25.0-2.23","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","282","506487","0.0-25.0-0.24","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","283","508406","0.0-25.0-1.24","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1918","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","9","evaluation","46","10","2C,16C,22B,28A","50","18","9","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","284","509886","0.0-25.0-2.24","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","285","510888","0.0-25.0-0.25","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","286","512142","0.0-25.0-1.25","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1253","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","46","25","1B,3B,4A","50","64","28","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","287","513436","0.0-25.0-2.25","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","288","514437","0.0-25.0-0.26","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","289","516230","0.0-25.0-1.26","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1791","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","74","8","14C,17A,20C,27A","20","16","4","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","290","516781","0.0-25.0-2.26","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","291","517798","0.0-25.0-0.27","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","292","520054","0.0-25.0-1.27","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","2255","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","27","evaluation","17","26","2B,16A","45","71","27","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","293","520772","0.0-25.0-2.27","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","294","521774","0.0-25.0-0.28","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","295","524870","0.0-25.0-1.28","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","3095","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","15","evaluation","20","13","3A,5C,10B","70","36","15","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","296","526128","0.0-25.0-2.28","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","297","527135","0.0-25.0-0.29","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","298","529486","0.0-25.0-1.29","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","2350","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","10","19","13C,30A","30","58","13","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","299","530751","0.0-25.0-2.29","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","300","531753","0.0-25.0-0.30","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","301","534214","0.0-25.0-1.30","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","2459","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","45","14","4B,5A,13B,16B","75","36","20","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","302","535013","0.0-25.0-2.30","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","303","536023","0.0-26.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","304","536738","0.0-27.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","","null","delay","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","305","542473","0.0-28.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","5734","
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>"," ","instructions","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","306","563974","0.0-29.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","21442","
          <h1>חלק 2</h1>
          <p>ברוכים הבאים לחלק 2 של הניסוי.
          <br>בחלק זה יוצגו בפניכם שלוש הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם בו. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>"," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","307","586735","0.0-30.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","22046","
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שלוש הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'S' אם אתם מעדיפים את ההגרלה האמצעית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/S.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪46</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>40%</span>
            <span>35%</span>
          </p>","a","example","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","308","597551","0.0-31.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","10110","<p>עבודה טובה!
                  <br>בחרתם את ההגרלה השמאלית.  
                  <br>בואו ננסה דוגמה נוספת:
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/S.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪18</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>50%</span>
                    <span>65%</span>
                  </p>","d","example","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","309","600454","0.0-32.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","2197","<p>בחרתם את ההגרלה הימנית. נשמע נכון?
                  <br><br>כעת נתחיל בניסוי.
                  <br>אתם תראו שלשות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br>חלק זה לא מוגבל בזמן.
                  <br><br>לחצו רווח כדי להתחיל את הניסוי.</p>"," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","310","601783","0.0-33.0-0.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","311","607939","0.0-33.0-1.0","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","6158","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪11</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                      <span>55%</span>
                    </p>","d","trinary","","","","","","","A","39.05","18","18","0","A","C","B","A","55","71","","","","",""
"","","","","","html-keyboard-response","312","609185","0.0-33.0-0.1","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","313","615411","0.0-33.0-1.1","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","6225","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>60%</span>
                      <span>40%</span>
                    </p>","d","trinary","","","","","","","B","31.6","9","9","0","A","C","A","B","40","79","","","","",""
"","","","","","html-keyboard-response","314","616753","0.0-33.0-0.2","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","315","620195","0.0-33.0-1.2","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","3441","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                      <span>45%</span>
                    </p>","s","trinary","","","","","","","B","32.25","11","11","0","A","C","B","A","75","43","","","","",""
"","","","","","html-keyboard-response","316","621511","0.0-33.0-0.3","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","317","627915","0.0-33.0-1.3","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","6403","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪18</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>50%</span>
                      <span>60%</span>
                    </p>","d","trinary","","","","","","","A","25.8","2","2","0","A","B","C","A","60","43","","","","",""
"","","","","","html-keyboard-response","318","629167","0.0-33.0-0.4","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","319","635387","0.0-33.0-1.4","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","6219","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>55%</span>
                      <span>60%</span>
                    </p>","s","trinary","","","","","","","B","33.55","7","7","0","A","C","B","A","55","61","","","","",""
"","","","","","html-keyboard-response","320","636038","0.0-33.0-0.5","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","321","643731","0.0-33.0-1.5","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","7692","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                      <span>45%</span>
                    </p>","d","trinary","","","","","","","A","31.95","16","16","0","A","C","B","A","45","71","","","","",""
"","","","","","html-keyboard-response","322","644456","0.0-33.0-0.6","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","323","654595","0.0-33.0-1.6","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","10138","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪39</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                      <span>45%</span>
                    </p>","s","trinary","","","","","","","B","23.4","25","25","0","A","C","B","A","60","39","","","","",""
"","","","","","html-keyboard-response","324","655724","0.0-33.0-0.7","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","325","660954","0.0-33.0-1.7","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","5229","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>55%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","A","32.25","26","26","0","A","C","B","A","75","43","","","","",""
"","","","","","html-keyboard-response","326","661840","0.0-33.0-0.8","a7dc5d5c-803e-4f39-8a22-d6b06eca0234","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
