"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-keyboard-response","392","732119","0.0-36.0-0.10","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","393","736279","0.0-36.0-1.10","edf70186-0535-41d2-8843-3b95f3b54e9c","4159","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                      <span>70%</span>
                    </p>","d","trinary","","","","","","","A","25.2","3","3","0","-","C","B","A","70","36","","","","",""
"","","","","","html-keyboard-response","394","737717","0.0-36.0-0.11","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","395","739399","0.0-36.0-1.11","edf70186-0535-41d2-8843-3b95f3b54e9c","1681","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪4</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>75%</span>
                      <span>30%</span>
                    </p>","s","trinary","","","","","","","B","3","20","20","0","A","C","B","A","75","4","","","","",""
"","","","","","html-keyboard-response","396","740815","0.0-36.0-0.12","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","397","742495","0.0-36.0-1.12","edf70186-0535-41d2-8843-3b95f3b54e9c","1679","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>20%</span>
                    </p>","s","trinary","","","","","","","C","3","27","27","0","-","B","C","A","75","4","","","","",""
"","","","","","html-keyboard-response","398","743653","0.0-36.0-0.13","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","399","745079","0.0-36.0-1.13","edf70186-0535-41d2-8843-3b95f3b54e9c","1426","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>25%</span>
                    </p>","s","trinary","","","","","","","B","8.25","6","6","0","B","C","B","A","75","11","","","","",""
"","","","","","html-keyboard-response","400","746538","0.0-36.0-0.14","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","401","748278","0.0-36.0-1.14","edf70186-0535-41d2-8843-3b95f3b54e9c","1739","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>75%</span>
                      <span>25%</span>
                    </p>","s","trinary","","","","","","","A","8.25","29","29","1","-","C","A","B","75","11","","","","",""
"","","","","","html-keyboard-response","402","748981","0.0-36.0-0.15","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","403","751686","0.0-36.0-1.15","edf70186-0535-41d2-8843-3b95f3b54e9c","2704","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪58</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>45%</span>
                      <span>60%</span>
                    </p>","d","trinary","","","","","","","B","23.4","25","25","0","A","C","A","B","60","39","","","","",""
"","","","","","html-keyboard-response","404","753047","0.0-36.0-0.16","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","405","760855","0.0-36.0-1.16","edf70186-0535-41d2-8843-3b95f3b54e9c","7807","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪39</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>65%</span>
                      <span>60%</span>
                    </p>","s","trinary","","","","","","","A","25.35","1","1","0","A","B","A","C","65","39","","","","",""
"","","","","","html-keyboard-response","406","761594","0.0-36.0-0.17","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","407","763823","0.0-36.0-1.17","edf70186-0535-41d2-8843-3b95f3b54e9c","2228","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                      <span>45%</span>
                    </p>","s","trinary","","","","","","","B","27","16","16","0","A","C","B","A","75","36","","","","",""
"","","","","","html-keyboard-response","408","765326","0.0-36.0-0.18","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","409","768151","0.0-36.0-1.18","edf70186-0535-41d2-8843-3b95f3b54e9c","2825","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>25%</span>
                      <span>30%</span>
                    </p>","a","trinary","","","","","","","C","1","30","30","1","-","C","B","A","25","4","","","","",""
"","","","","","html-keyboard-response","410","768702","0.0-36.0-0.19","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","411","778319","0.0-36.0-1.19","edf70186-0535-41d2-8843-3b95f3b54e9c","9616","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>55%</span>
                      <span>60%</span>
                    </p>","s","trinary","","","","","","","B","33.55","7","7","0","A","A","B","C","55","61","","","","",""
"","","","","","html-keyboard-response","412","778988","0.0-36.0-0.20","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","413","786423","0.0-36.0-1.20","edf70186-0535-41d2-8843-3b95f3b54e9c","7434","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>","a","trinary","","","","","","","A","25.35","15","15","0","-","A","B","C","65","39","","","","",""
"","","","","","html-keyboard-response","414","787655","0.0-36.0-0.21","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","415","789567","0.0-36.0-1.21","edf70186-0535-41d2-8843-3b95f3b54e9c","1912","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>55%</span>
                      <span>70%</span>
                    </p>","a","trinary","","","","","","","A","27","5","5","0","A","A","B","C","75","36","","","","",""
"","","","","","html-keyboard-response","416","790852","0.0-36.0-0.22","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","417","795007","0.0-36.0-1.22","edf70186-0535-41d2-8843-3b95f3b54e9c","4154","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>20%</span>
                      <span>20%</span>
                    </p>","a","trinary","","","","","","","B","2","17","17","0","A","B","C","A","50","4","","","","",""
"","","","","","html-keyboard-response","418","795653","0.0-36.0-0.23","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","419","797919","0.0-36.0-1.23","edf70186-0535-41d2-8843-3b95f3b54e9c","2265","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>75%</span>
                      <span>25%</span>
                    </p>","s","trinary","","","","","","","B","3","23","23","0","A","C","B","A","75","4","","","","",""
"","","","","","html-keyboard-response","420","799230","0.0-36.0-0.24","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","421","802663","0.0-36.0-1.24","edf70186-0535-41d2-8843-3b95f3b54e9c","3432","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>75%</span>
                      <span>40%</span>
                    </p>","s","trinary","","","","","","","B","27","13","13","0","A","C","B","A","75","36","","","","",""
"","","","","","html-keyboard-response","422","803223","0.0-36.0-0.25","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","423","805839","0.0-36.0-1.25","edf70186-0535-41d2-8843-3b95f3b54e9c","2615","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪39</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                      <span>55%</span>
                    </p>","a","trinary","","","","","","","A","32.25","26","26","0","A","A","C","B","75","43","","","","",""
"","","","","","html-keyboard-response","424","806894","0.0-36.0-0.26","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
