"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","remaining_budget","accuracy"
"","","","","","html-slider-response","286","438148","0.0-25.0-0.26","96aeb710-2bf4-4449-8382-e4bd3178473e","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","287","439923","0.0-25.0-1.26","96aeb710-2bf4-4449-8382-e4bd3178473e","1774","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","44","18","11B,19B,24A,26A","75","43","19","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","288","440777","0.0-25.0-2.26","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","289","441785","0.0-25.0-0.27","96aeb710-2bf4-4449-8382-e4bd3178473e","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","290","444883","0.0-25.0-1.27","96aeb710-2bf4-4449-8382-e4bd3178473e","3096","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","evaluation","20","15","9C,25B","60","39","15","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","291","445528","0.0-25.0-2.27","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","292","446539","0.0-25.0-0.28","96aeb710-2bf4-4449-8382-e4bd3178473e","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","293","448227","0.0-25.0-1.28","96aeb710-2bf4-4449-8382-e4bd3178473e","1687","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","15","evaluation","24","16","1A,15A,26C","65","39","15","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","294","449226","0.0-25.0-2.28","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","295","450241","0.0-25.0-0.29","96aeb710-2bf4-4449-8382-e4bd3178473e","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","296","451635","0.0-25.0-1.29","96aeb710-2bf4-4449-8382-e4bd3178473e","1392","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","9","17","2A,7A,9A,15B","60","43","20","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","297","452999","0.0-25.0-2.29","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","298","454012","0.0-25.0-0.30","96aeb710-2bf4-4449-8382-e4bd3178473e","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","299","456250","0.0-25.0-1.30","96aeb710-2bf4-4449-8382-e4bd3178473e","2237","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","25","evaluation","69","30","9B","40","79","25","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","300","457516","0.0-25.0-2.30","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","301","458519","0.0-26.0","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","302","459223","0.0-27.0","96aeb710-2bf4-4449-8382-e4bd3178473e","null","","null","delay","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","303","462443","0.0-28.0","96aeb710-2bf4-4449-8382-e4bd3178473e","3219","
        <h1>יפה מאוד! סיימתם את חלק 1!</h1>
        <p>מיד נעבור לחלק 2.</p>
        <p>לחצו רווח במקלדת כדי להמשיך.</p>"," ","instructions","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","304","469835","0.0-29.0","96aeb710-2bf4-4449-8382-e4bd3178473e","7333","
          <h1>חלק 2</h1>
          <p>ברוכים הבאים לחלק 2 של הניסוי.
          <br>בחלק זה יוצגו בפניכם שלוש הגרלות.
          <br>אתם מתבקשים לבחור את ההגרלה שתרצו להשתתף בה.
          <br>שימו לב! בסוף הניסוי נבחר שלב אחד באקראי ונממש את ההגרלה שבחרתם בו. כלומר, הבחירה שלכם יכולה להפוך לכסף אמיתי.
          <br><br>לחצו רווח כדי להמשיך.</p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","305","484778","0.0-30.0","96aeb710-2bf4-4449-8382-e4bd3178473e","14244","
          <p>בואו נתחיל בדוגמה:
          <br>לפניכם שלוש הגרלות.
          <br>לחצו 'A' אם אתם מעדיפים את ההגרלה השמאלית
          <br>לחצו 'S' אם אתם מעדיפים את ההגרלה האמצעית
          <br>לחצו 'D' אם אתם מעדיפים את ההגרלה הימנית
          <p class=""lotteries"">
            <span><img src='img/A.png', width=""30""></span>
            <span><img src='img/S.png', width=""30""></span>
            <span><img src='img/D.png', width=""30""></span>
          </p>
          <p class=""lotteries"">
            <span>₪39</span>
            <span>₪46</span>
            <span>₪54</span>
          </p>
          <p class=""lotteries"">
            <span>65%</span>
            <span>40%</span>
            <span>35%</span>
          </p>","a","example","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","306","493450","0.0-31.0","96aeb710-2bf4-4449-8382-e4bd3178473e","7967","<p>עבודה טובה!
                  <br>בחרתם את ההגרלה השמאלית.  
                  <br>בואו ננסה דוגמה נוספת:
                  <p class=""lotteries"">
                    <span><img src='img/A.png', width=""30""></span>
                    <span><img src='img/S.png', width=""30""></span>
                    <span><img src='img/D.png', width=""30""></span>
                  </p>
                  <p class=""lotteries"">
                    <span>₪29</span>
                    <span>₪18</span>
                    <span>₪43</span>
                  </p>
                  <p class=""lotteries"">
                    <span>30%</span>
                    <span>50%</span>
                    <span>65%</span>
                  </p>","d","example","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","307","499242","0.0-32.0","96aeb710-2bf4-4449-8382-e4bd3178473e","5084","<p>בחרתם את ההגרלה הימנית. נשמע נכון?
                  <br><br>כעת נתחיל בניסוי.
                  <br>אתם תראו שלשות של הגרלות ותתבקשו לבחור את ההגרלה המועדפת עליכם.
                  <br>חלק זה לא מוגבל בזמן.
                  <br><br>לחצו רווח כדי להתחיל את הניסוי.</p>"," ","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","308","500632","0.0-33.0-0.0","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","309","506251","0.0-33.0-1.0","96aeb710-2bf4-4449-8382-e4bd3178473e","5618","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪58</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>40%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","B","27","13","13","0","A","C","A","B","75","36","","","","","","","",""
"","","","","","html-keyboard-response","310","507344","0.0-33.0-0.1","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","311","514666","0.0-33.0-1.1","96aeb710-2bf4-4449-8382-e4bd3178473e","7321","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>55%</span>
                      <span>60%</span>
                    </p>","s","trinary","","","","","","","B","33.55","7","7","0","A","C","B","A","55","61","","","","","","","",""
"","","","","","html-keyboard-response","312","515316","0.0-33.0-0.2","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","313","523802","0.0-33.0-1.2","96aeb710-2bf4-4449-8382-e4bd3178473e","8486","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>55%</span>
                      <span>70%</span>
                    </p>","a","trinary","","","","","","","A","27","5","5","0","A","A","B","C","75","36","","","","","","","",""
"","","","","","html-keyboard-response","314","524317","0.0-33.0-0.3","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","315","530186","0.0-33.0-1.3","96aeb710-2bf4-4449-8382-e4bd3178473e","5869","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>25%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","B","3","12","12","0","A","C","A","B","75","4","","","","","","","",""
"","","","","","html-keyboard-response","316","531190","0.0-33.0-0.4","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","317","535754","0.0-33.0-1.4","96aeb710-2bf4-4449-8382-e4bd3178473e","4563","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>25%</span>
                      <span>30%</span>
                    </p>","d","trinary","","","","","","","A","17.4","30","30","1","-","B","C","A","30","58","","","","","","","",""
"","","","","","html-keyboard-response","318","536527","0.0-33.0-0.5","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","319","546496","0.0-33.0-1.5","96aeb710-2bf4-4449-8382-e4bd3178473e","9963","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>50%</span>
                      <span>65%</span>
                    </p>","d","trinary","","","","","","","A","25.35","1","1","0","A","C","B","A","65","39","","","","","","","",""
"","","","","","html-keyboard-response","320","547340","0.0-33.0-0.6","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","321","556112","0.0-33.0-1.6","96aeb710-2bf4-4449-8382-e4bd3178473e","8771","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪36</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>70%</span>
                      <span>30%</span>
                      <span>50%</span>
                    </p>","a","trinary","","","","","","","A","25.2","3","3","0","-","A","C","B","70","36","","","","","","","",""
"","","","","","html-keyboard-response","322","557339","0.0-33.0-0.7","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","323","567392","0.0-33.0-1.7","96aeb710-2bf4-4449-8382-e4bd3178473e","10052","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪36</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>70%</span>
                      <span>45%</span>
                    </p>","d","trinary","","","","","","","A","27.45","10","10","0","A","C","B","A","45","61","","","","","","","",""
"","","","","","html-keyboard-response","324","568589","0.0-33.0-0.8","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","325","574448","0.0-33.0-1.8","96aeb710-2bf4-4449-8382-e4bd3178473e","5859","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                      <span>45%</span>
                    </p>","s","trinary","","","","","","","B","32.25","11","11","0","A","C","B","A","75","43","","","","","","","",""
"","","","","","html-keyboard-response","326","575096","0.0-33.0-0.9","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","327","584352","0.0-33.0-1.9","96aeb710-2bf4-4449-8382-e4bd3178473e","9255","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>50%</span>
                      <span>20%</span>
                    </p>","a","trinary","","","","","","","A","3.2","17","17","0","A","A","B","C","20","16","","","","","","","",""
"","","","","","html-keyboard-response","328","584882","0.0-33.0-0.10","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","329","589984","0.0-33.0-1.10","96aeb710-2bf4-4449-8382-e4bd3178473e","5102","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪43</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                      <span>50%</span>
                    </p>","s","trinary","","","","","","","A","25.8","2","2","0","A","B","A","C","60","43","","","","","","","",""
"","","","","","html-keyboard-response","330","591366","0.0-33.0-0.11","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","331","598465","0.0-33.0-1.11","96aeb710-2bf4-4449-8382-e4bd3178473e","7098","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪64</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>50%</span>
                      <span>50%</span>
                    </p>","a","trinary","","","","","","","B","27","4","4","0","A","B","A","C","75","36","","","","","","","",""
"","","","","","html-keyboard-response","332","599372","0.0-33.0-0.12","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","333","607697","0.0-33.0-1.12","96aeb710-2bf4-4449-8382-e4bd3178473e","8324","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪79</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>65%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","B","53.25","8","8","0","A","C","A","B","75","71","","","","","","","",""
"","","","","","html-keyboard-response","334","609144","0.0-33.0-0.13","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","335","612289","0.0-33.0-1.13","96aeb710-2bf4-4449-8382-e4bd3178473e","3145","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪18</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                      <span>20%</span>
                    </p>","a","trinary","","","","","","","B","3","23","23","0","A","B","A","C","75","4","","","","","","","",""
"","","","","","html-keyboard-response","336","613797","0.0-33.0-0.14","96aeb710-2bf4-4449-8382-e4bd3178473e","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","337","621441","0.0-33.0-1.14","96aeb710-2bf4-4449-8382-e4bd3178473e","7643","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>","a","trinary","","","","","","","A","25.35","15","15","0","-","A","B","C","65","39","","","","","","","",""
