"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","accuracy"
"","","","","","html-slider-response","27","1196284","0.0-17.0-0.3","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","1199789","0.0-17.0-1.3","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3505","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","62","18","11B,19B,24A,26A","75","43","31","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","1200908","0.0-17.0-2.3","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","1201918","0.0-17.0-0.4","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","1205781","0.0-17.0-1.4","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3862","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","48","11","3C,20A,22A","30","36","5","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","1206860","0.0-17.0-2.4","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","33","1207878","0.0-17.0-0.5","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","1211892","0.0-17.0-1.5","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","56","25","1B,3B,4A","50","64","24","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","1213165","0.0-17.0-2.5","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","36","1214178","0.0-17.0-0.6","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","1217229","0.0-17.0-1.6","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3050","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","72","3","12B,20B,23B,27C,29C","75","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","1218286","0.0-17.0-2.6","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","39","1219294","0.0-17.0-0.7","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","1222381","0.0-17.0-1.7","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3086","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","25","evaluation","55","30","9B","40","79","25","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","1222917","0.0-17.0-2.7","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","42","1223929","0.0-17.0-0.8","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","1227931","0.0-17.0-1.8","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","34","16","1A,15A,26C","65","39","24","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","1229102","0.0-17.0-2.8","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","45","1230104","0.0-17.0-0.9","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","1233805","0.0-17.0-1.9","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3699","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","27","evaluation","58","27","5B,18A","55","71","27","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","1235278","0.0-17.0-2.9","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","48","1236291","0.0-17.0-0.10","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","1238861","0.0-17.0-1.10","5f64f9d2-9afc-4ce5-8201-31c26c727e85","2569","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","evaluation","42","12","1C,7C,15C","60","36","14","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","1240249","0.0-17.0-2.10","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","51","1241251","0.0-17.0-0.11","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","1244941","0.0-17.0-1.11","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3689","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","7","6","14B,21C,25C","45","11","8","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","1246342","0.0-17.0-2.11","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","54","1247353","0.0-17.0-0.12","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","1251356","0.0-17.0-1.12","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","9","4","12C,17C,23C,28C","20","11","17","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","1251882","0.0-17.0-2.12","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","57","1252885","0.0-17.0-0.13","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","1255757","0.0-17.0-1.13","5f64f9d2-9afc-4ce5-8201-31c26c727e85","2871","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","68","20","10C,13A,19C,21B","40","58","17","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","1256360","0.0-17.0-2.13","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","60","1257365","0.0-17.0-0.14","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","1260197","0.0-17.0-1.14","5f64f9d2-9afc-4ce5-8201-31c26c727e85","2831","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","49","15","9C,25B","60","39","21","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","1260790","0.0-17.0-2.14","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","63","1261791","0.0-17.0-0.15","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","1265157","0.0-17.0-1.15","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3365","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","43","14","4B,5A,13B,16B","75","36","23","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","1266310","0.0-17.0-2.15","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","66","1267325","0.0-17.0-0.16","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","1271327","0.0-17.0-1.16","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","62","29","8C,19A,24B","65","76","32","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","1272826","0.0-17.0-2.16","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","69","1273828","0.0-17.0-0.17","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","1276773","0.0-17.0-1.17","5f64f9d2-9afc-4ce5-8201-31c26c727e85","2944","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","20","22","10A,11A","45","61","19","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","1277773","0.0-17.0-2.17","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","72","1278787","0.0-17.0-0.18","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","1282253","0.0-17.0-1.18","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3466","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","10","23","7B,26B","55","61","24","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","1283128","0.0-17.0-2.18","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","75","1284130","0.0-17.0-0.19","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","76","1288133","0.0-17.0-1.19","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","56","26","2B,16A","45","71","17","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","77","1289272","0.0-17.0-2.19","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","78","1290275","0.0-17.0-0.20","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","79","1294053","0.0-17.0-1.20","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3778","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","41","21","11C,18C,25A","45","58","14","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","80","1295020","0.0-17.0-2.20","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","81","1296026","0.0-17.0-0.21","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","82","1298325","0.0-17.0-1.21","5f64f9d2-9afc-4ce5-8201-31c26c727e85","2298","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","25","evaluation","17","13","3A,5C,10B","70","36","25","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","83","1299004","0.0-17.0-2.21","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","84","1300015","0.0-17.0-0.22","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","85","1303525","0.0-17.0-1.22","5f64f9d2-9afc-4ce5-8201-31c26c727e85","3510","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","26","evaluation","6","31","8A","65","79","26","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","86","1304612","0.0-17.0-2.22","5f64f9d2-9afc-4ce5-8201-31c26c727e85","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","87","1305629","0.0-17.0-0.23","5f64f9d2-9afc-4ce5-8201-31c26c727e85","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","","","",""
