"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-slider-response","118","333357","0.0-21.0-1.1","d185a752-95e5-41b9-9923-1be62c42d5ca","1658","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","76","21","11C,18C,25A","45","58","31","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","119","334166","0.0-21.0-2.1","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","120","335172","0.0-21.0-0.2","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","121","336813","0.0-21.0-1.2","d185a752-95e5-41b9-9923-1be62c42d5ca","1640","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","32","5","12A,27B,28B,30B","25","11","5","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","122","337617","0.0-21.0-2.2","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","123","338621","0.0-21.0-0.3","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","124","340524","0.0-21.0-1.3","d185a752-95e5-41b9-9923-1be62c42d5ca","1902","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","48","18","11B,19B,24A,26A","75","43","80","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","125","341943","0.0-21.0-2.3","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","126","342950","0.0-21.0-0.4","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","127","344509","0.0-21.0-1.4","d185a752-95e5-41b9-9923-1be62c42d5ca","1557","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","44","19","13C,30A","30","58","20","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","128","345655","0.0-21.0-2.4","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","129","346659","0.0-21.0-0.5","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","130","348789","0.0-21.0-1.5","d185a752-95e5-41b9-9923-1be62c42d5ca","2128","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","9","evaluation","54","9","14A,23A","25","18","9","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","131","349610","0.0-21.0-2.5","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","132","350614","0.0-21.0-0.6","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","133","352660","0.0-21.0-1.6","d185a752-95e5-41b9-9923-1be62c42d5ca","2045","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","36","evaluation","11","25","1B,3B,4A","50","64","36","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","134","353609","0.0-21.0-2.6","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","135","354611","0.0-21.0-0.7","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","136","355804","0.0-21.0-1.7","d185a752-95e5-41b9-9923-1be62c42d5ca","1191","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","50","31","8A","65","79","80","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","137","356811","0.0-21.0-2.7","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","138","357814","0.0-21.0-0.8","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","139","360069","0.0-21.0-1.8","d185a752-95e5-41b9-9923-1be62c42d5ca","2253","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","64","10","2C,16C,22B,28A","50","18","16","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","140","361359","0.0-21.0-2.8","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","141","362365","0.0-21.0-0.9","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","142","363981","0.0-21.0-1.9","d185a752-95e5-41b9-9923-1be62c42d5ca","1614","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","22","22","10A,11A","45","61","28","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","143","365076","0.0-21.0-2.9","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","144","366079","0.0-21.0-0.10","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","145","367685","0.0-21.0-1.10","d185a752-95e5-41b9-9923-1be62c42d5ca","1605","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","66","8","14C,17A,20C,27A","20","16","11","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","146","369199","0.0-21.0-2.10","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","147","370215","0.0-21.0-0.11","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","148","371829","0.0-21.0-1.11","d185a752-95e5-41b9-9923-1be62c42d5ca","1613","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","3","2","4C,17B","50","4","4","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","149","372948","0.0-21.0-2.11","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","150","373952","0.0-21.0-0.12","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","151","375973","0.0-21.0-1.12","d185a752-95e5-41b9-9923-1be62c42d5ca","2020","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","60","evaluation","37","7","6B,18B,22C,24C,29A","75","11","60","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","152","377074","0.0-21.0-2.12","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","153","378088","0.0-21.0-0.13","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","154","380525","0.0-21.0-1.13","d185a752-95e5-41b9-9923-1be62c42d5ca","2436","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","26","evaluation","7","30","9B","40","79","26","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","155","381157","0.0-21.0-2.13","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","156","382159","0.0-21.0-0.14","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","157","384613","0.0-21.0-1.14","d185a752-95e5-41b9-9923-1be62c42d5ca","2453","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","63","23","7B,26B","55","61","18","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","158","385872","0.0-21.0-2.14","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","159","386885","0.0-21.0-0.15","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","160","388533","0.0-21.0-1.15","d185a752-95e5-41b9-9923-1be62c42d5ca","1647","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","34","evaluation","73","27","5B,18A","55","71","34","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","161","389235","0.0-21.0-2.15","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","162","390244","0.0-21.0-0.16","d185a752-95e5-41b9-9923-1be62c42d5ca","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","163","392245","0.0-21.0-1.16","d185a752-95e5-41b9-9923-1be62c42d5ca","2000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","61","evaluation","54","28","8B","75","71","61","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","164","393211","0.0-21.0-2.16","d185a752-95e5-41b9-9923-1be62c42d5ca","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
