"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","remaining_budget","accuracy"
"","","","","","html-slider-response","37","820012","0.0-17.0-0.7","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","38","824024","0.0-17.0-1.7","485281f9-3957-47f4-bf4a-97d497934f97","null","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","72","4","12C,17C,23C,28C","20","11","0","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","825235","0.0-17.0-2.7","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","826239","0.0-17.0-0.8","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","41","828639","0.0-17.0-1.8","485281f9-3957-47f4-bf4a-97d497934f97","2400","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","43","11","3C,20A,22A","30","36","5","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","829421","0.0-17.0-2.8","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","830438","0.0-17.0-0.9","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","44","832759","0.0-17.0-1.9","485281f9-3957-47f4-bf4a-97d497934f97","2320","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","15","evaluation","27","24","6A,21A","25","64","15","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","834182","0.0-17.0-2.9","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","835184","0.0-17.0-0.10","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","47","837023","0.0-17.0-1.10","485281f9-3957-47f4-bf4a-97d497934f97","1838","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","3","8","14C,17A,20C,27A","20","16","2","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","838210","0.0-17.0-2.10","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","839212","0.0-17.0-0.11","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","50","841935","0.0-17.0-1.11","485281f9-3957-47f4-bf4a-97d497934f97","2723","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","33","evaluation","51","30","9B","40","79","33","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","842985","0.0-17.0-2.11","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","843988","0.0-17.0-0.12","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","53","846007","0.0-17.0-1.12","485281f9-3957-47f4-bf4a-97d497934f97","2018","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","33","evaluation","18","20","10C,13A,19C,21B","40","58","18","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","847429","0.0-17.0-2.12","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","848441","0.0-17.0-0.13","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","851455","0.0-17.0-1.13","485281f9-3957-47f4-bf4a-97d497934f97","3012","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","55","12","1C,7C,15C","60","36","11","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","852212","0.0-17.0-2.13","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","853224","0.0-17.0-0.14","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","855703","0.0-17.0-1.14","485281f9-3957-47f4-bf4a-97d497934f97","2477","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","38","evaluation","33","25","1B,3B,4A","50","64","38","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","856357","0.0-17.0-2.14","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","857367","0.0-17.0-0.15","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","62","859399","0.0-17.0-1.15","485281f9-3957-47f4-bf4a-97d497934f97","2030","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","59","5","12A,27B,28B,30B","25","11","2","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","860700","0.0-17.0-2.15","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","861702","0.0-17.0-0.16","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","65","863263","0.0-17.0-1.16","485281f9-3957-47f4-bf4a-97d497934f97","1559","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","62","27","5B,18A","55","71","40","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","864508","0.0-17.0-2.16","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","865525","0.0-17.0-0.17","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","68","869529","0.0-17.0-1.17","485281f9-3957-47f4-bf4a-97d497934f97","null","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","24","29","8C,19A,24B","65","76","50","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","870328","0.0-17.0-2.17","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","871332","0.0-17.0-0.18","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","71","874831","0.0-17.0-1.18","485281f9-3957-47f4-bf4a-97d497934f97","3497","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","34","18","11B,19B,24A,26A","75","43","40","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","875815","0.0-17.0-2.18","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","876818","0.0-17.0-0.19","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","74","880583","0.0-17.0-1.19","485281f9-3957-47f4-bf4a-97d497934f97","3764","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","15","evaluation","60","10","2C,16C,22B,28A","50","18","16","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","75","881129","0.0-17.0-2.19","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","76","882134","0.0-17.0-0.20","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","77","883391","0.0-17.0-1.20","485281f9-3957-47f4-bf4a-97d497934f97","1255","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","5","22","10A,11A","45","61","23","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","78","884067","0.0-17.0-2.20","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","79","885077","0.0-17.0-0.21","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","80","886582","0.0-17.0-1.21","485281f9-3957-47f4-bf4a-97d497934f97","1504","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","50","19","13C,30A","30","58","17","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","81","887691","0.0-17.0-2.21","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","82","888699","0.0-17.0-0.22","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","83","890871","0.0-17.0-1.22","485281f9-3957-47f4-bf4a-97d497934f97","2170","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","27","evaluation","27","13","3A,5C,10B","70","36","27","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","84","891744","0.0-17.0-2.22","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","85","892752","0.0-17.0-0.23","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","86","895159","0.0-17.0-1.23","485281f9-3957-47f4-bf4a-97d497934f97","2406","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","9","14","4B,5A,13B,16B","75","36","28","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","87","896437","0.0-17.0-2.23","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","88","897439","0.0-17.0-0.24","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","89","899351","0.0-17.0-1.24","485281f9-3957-47f4-bf4a-97d497934f97","1911","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","50","evaluation","67","28","8B","75","71","50","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","90","900704","0.0-17.0-2.24","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","91","901715","0.0-17.0-0.25","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","92","904903","0.0-17.0-1.25","485281f9-3957-47f4-bf4a-97d497934f97","3186","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","39","evaluation","37","16","1A,15A,26C","65","39","39","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","93","906088","0.0-17.0-2.25","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","94","907100","0.0-17.0-0.26","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","95","908167","0.0-17.0-1.26","485281f9-3957-47f4-bf4a-97d497934f97","1066","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","63","1","6C,29B,30C","25","4","0","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","96","908937","0.0-17.0-2.26","485281f9-3957-47f4-bf4a-97d497934f97","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","97","909952","0.0-17.0-0.27","485281f9-3957-47f4-bf4a-97d497934f97","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","","","","","",""
