"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"true","false","[]","[]","[]","preload","0","13","0.0-0.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","16023","0.0-1.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","
          <h1>שלום וברוכים הבאים!</h1>
          <p>לפניכם ניסוי בקבלת החלטות עם שני חלקים.
          <br><br>לחצו על העכבר כדי להמשיך.</p>","0","example","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","31671","0.0-2.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","
        <h1>חלק 1</h1>
        <p>בקרוב יוצגו בפניכם הגרלות.
        <br>עליכם לבחור את המחיר המירבי שתהיו מוכנים לשלם כדי להשתתף בהגרלה שתוצג.
        <br>יש לכם תקציב של ₪80 לכל הגרלה. 
        <br>נסו להעריך כל הגרלה בנפרד ולחשוב כמה היא שווה עבורכם, ₪80 זמינים לכל הגרלה בנפרד.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","3","39607","0.0-3.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","
        <p>בסוף הניסוי, המחשב יבחר את אחת ההגרלות ויקבע מחיר לכרטיס עבורה. 
        <br>במידה והמחיר שבחרתם נמוך מהמחיר שנבחר על ידי המחשב, לא תשתתפו בהגרלה ותשארו עם מלוא התקציב.
        <br>במידה והמחיר שבחרתם גבוה מהמחיר שנבחר על ידי המחשב, תשלמו את המחיר שנקבע ותשתתפו בהגרלה.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","4","42895","0.0-4.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","3179","
        <p style=""font-size: 42px;"">נתחיל עם דוגמא: 
        <br>ההגרלה מטה מציעה 65% סיכוי לזכות ב-₪40 
        <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;35% סיכוי לזכות ב-₪0.
        <br><br>מה המחיר המירבי שתהיו מוכנים לשלם על כרטיס להגרלה זו בין 0 ל-₪80?
        <br>הזיזו את העכבר על פני המלבן ולחצו כדי לבצע בחירה.</p>
        
        <p style=""text-align: center;"">₪40<br>65%</p>

        <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","33","example","49","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","57151","0.0-5.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p>יפה מאוד!
                <br> בחרתם שתהיו מוכנים לשלם ₪33 כדי להשתתף בהגרלה:
                <br><p style=""text-align: center;"">₪40<br>65%</p>
                <p>נשמע נכון?
                <br>נניח שהגרלה זו נבחרה בסוף הניסוי.
                <br>כעת המחשב יקבע מחיר עבורה באקראי.
                <br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","63368","0.0-6.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p>המחשב קבע מחיר: ₪55
                <br>ואתם בחרתם לשלם לכל היותר: ₪33
                <br><br>מכיוון שהמחיר שבחרתם נמוך מהמחיר שנקבע, לא תתשתתפו בהגרלה.
                <br>במקרה כזה, בסוף הניסוי תקבלו את כל התקציב ההתחלתי של ₪80.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","7","89408","0.0-7.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","25779","<p style=""font-size: 42px;"">הנה עוד דוגמא:
                <br>ההגרלה מטה מציעה 35% סיכוי לזכות ב-₪18 
                <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;65% סיכוי לזכות ב-₪0.</p>
        
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","example","28","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","91944","0.0-8.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p>הייתם מוכנים לשלם  ₪19 כדי להשתתף בהגרלה:
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p>כעת נניח שהמחשב בחר את ההגרלה הזו בסוף הניסוי, וקבע עבורה מחיר.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","108560","0.0-9.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p>המחשב קבע מחיר להגרלה: ₪6<br>ואתם בחרתם לשלם לכל היותר: ₪19
                <br><br>כעת המחיר שנקבע נמוך מזה שבחרתם, אז תשלמו את המחיר שקבע המחשב (₪6) ותשתתפו בהגרלה.
                <br>במקרה כזה, תסיימו את הניסוי עם תקציב של ₪74 ועם סיכוי לזכות ב-₪18 נוספים מההגרלה.
                <br>כלומר, תוכלו לקבל ₪74 אם לא תזכו בהגרלה, או ₪92 אם תזכו בהגרלה.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","122328","0.0-10.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","123592","0.0-11.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","39","instructions","0","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","125504","0.0-12.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1656","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","instructions","8","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","128464","0.0-13.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p>יפה. הפעם בחרתם לשלם לכל היותר ₪17.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","14","135280","0.0-15.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","136542","0.0-16.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","137553","0.0-17.0-0.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","17","138872","0.0-17.0-1.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1317","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","55","5","12A,27B,28B,30B","25","11","8","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","139844","0.0-17.0-2.0","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","140846","0.0-17.0-0.1","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","142432","0.0-17.0-1.1","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1584","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","43","1","6C,29B,30C","25","4","17","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","143434","0.0-17.0-2.1","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","144436","0.0-17.0-0.2","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","23","146119","0.0-17.0-1.2","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1682","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","52","evaluation","58","20","10C,13A,19C,21B","40","58","52","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","147527","0.0-17.0-2.2","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","148529","0.0-17.0-0.3","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","26","150656","0.0-17.0-1.3","0534ba2f-a6e8-421a-b7b8-32def9eab26b","2125","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","64","evaluation","34","22","10A,11A","45","61","64","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","27","151325","0.0-17.0-2.3","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","152334","0.0-17.0-0.4","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","29","155128","0.0-17.0-1.4","0534ba2f-a6e8-421a-b7b8-32def9eab26b","2793","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","67","3","12B,20B,23B,27C,29C","75","4","4","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","156368","0.0-17.0-2.4","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","157376","0.0-17.0-0.5","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","32","159136","0.0-17.0-1.5","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1760","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","44","evaluation","13","18","11B,19B,24A,26A","75","43","44","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","33","160115","0.0-17.0-2.5","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","161125","0.0-17.0-0.6","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","35","163448","0.0-17.0-1.6","0534ba2f-a6e8-421a-b7b8-32def9eab26b","2322","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","64","evaluation","36","24","6A,21A","25","64","64","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","164113","0.0-17.0-2.6","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","165116","0.0-17.0-0.7","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","38","167168","0.0-17.0-1.7","0534ba2f-a6e8-421a-b7b8-32def9eab26b","2050","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","35","evaluation","44","11","3C,20A,22A","30","36","35","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","168346","0.0-17.0-2.7","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","169362","0.0-17.0-0.8","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","41","172232","0.0-17.0-1.8","0534ba2f-a6e8-421a-b7b8-32def9eab26b","2868","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","72","evaluation","46","28","8B","75","71","72","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","172905","0.0-17.0-2.8","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
