"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","accuracy"
"","","","","","html-keyboard-response","10","128245","0.0-10.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","129518","0.0-11.0","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","40","instructions","0","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","133772","0.0-12.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","instructions","52","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","137549","0.0-13.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p>לא הגבתם בזמן המוקצב לתגובה. 
                <br>נסו להגיב מהר יותר בפעם הבאה.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","141821","0.0-14.0-0.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                    <p style=""text-align: center;"">₪40<br>65%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","instructions","31","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","143925","0.0-14.0-1.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p>לא הגבתם בזמן המוקצב לתגובה. 
                <br>נסו להגיב מהר יותר בפעם הבאה.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","159461","0.0-15.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","160713","0.0-16.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","161718","0.0-17.0-0.0","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","165722","0.0-17.0-1.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","20","29","8C,19A,24B","65","76","59","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","166363","0.0-17.0-2.0","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","21","167380","0.0-17.0-0.1","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","171384","0.0-17.0-1.1","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","55","13","3A,5C,10B","70","36","28","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","171974","0.0-17.0-2.1","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","24","172981","0.0-17.0-0.2","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","175493","0.0-17.0-1.2","dfee4379-a815-456b-8011-1e095ba0fcdf","2511","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","29","4","12C,17C,23C,28C","20","11","11","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","176052","0.0-17.0-2.2","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","27","177067","0.0-17.0-0.3","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","180277","0.0-17.0-1.3","dfee4379-a815-456b-8011-1e095ba0fcdf","3208","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","59","evaluation","38","28","8B","75","71","59","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","181114","0.0-17.0-2.3","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","182131","0.0-17.0-0.4","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","186136","0.0-17.0-1.4","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","72","25","1B,3B,4A","50","64","45","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","187007","0.0-17.0-2.4","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","33","188009","0.0-17.0-0.5","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","191173","0.0-17.0-1.5","dfee4379-a815-456b-8011-1e095ba0fcdf","3163","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","1","5","12A,27B,28B,30B","25","11","8","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","191799","0.0-17.0-2.5","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","36","192815","0.0-17.0-0.6","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","196833","0.0-17.0-1.6","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","61","3","12B,20B,23B,27C,29C","75","4","5","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","198333","0.0-17.0-2.6","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","39","199350","0.0-17.0-0.7","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","203362","0.0-17.0-1.7","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","23","16","1A,15A,26C","65","39","37","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","204656","0.0-17.0-2.7","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","42","205658","0.0-17.0-0.8","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","207893","0.0-17.0-1.8","dfee4379-a815-456b-8011-1e095ba0fcdf","2234","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","78","evaluation","30","31","8A","65","79","78","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","208851","0.0-17.0-2.8","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","45","209866","0.0-17.0-0.9","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","212141","0.0-17.0-1.9","dfee4379-a815-456b-8011-1e095ba0fcdf","2274","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","57","evaluation","35","20","10C,13A,19C,21B","40","58","57","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","212964","0.0-17.0-2.9","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","48","213978","0.0-17.0-0.10","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","216277","0.0-17.0-1.10","dfee4379-a815-456b-8011-1e095ba0fcdf","2298","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","57","evaluation","75","23","7B,26B","55","61","57","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","216822","0.0-17.0-2.10","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","51","217834","0.0-17.0-0.11","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","220965","0.0-17.0-1.11","dfee4379-a815-456b-8011-1e095ba0fcdf","3128","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","38","evaluation","58","17","2A,7A,9A,15B","60","43","38","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","221516","0.0-17.0-2.11","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","54","222521","0.0-17.0-0.12","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","226517","0.0-17.0-1.12","dfee4379-a815-456b-8011-1e095ba0fcdf","3995","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","15","evaluation","24","10","2C,16C,22B,28A","50","18","15","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","227362","0.0-17.0-2.12","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","57","228375","0.0-17.0-0.13","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","230005","0.0-17.0-1.13","dfee4379-a815-456b-8011-1e095ba0fcdf","1629","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","0","18","11B,19B,24A,26A","75","43","40","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","230647","0.0-17.0-2.13","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","60","231651","0.0-17.0-0.14","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","233885","0.0-17.0-1.14","dfee4379-a815-456b-8011-1e095ba0fcdf","2233","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","53","2","4C,17B","50","4","3","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","234928","0.0-17.0-2.14","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","63","235934","0.0-17.0-0.15","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","238981","0.0-17.0-1.15","dfee4379-a815-456b-8011-1e095ba0fcdf","3045","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","32","evaluation","39","14","4B,5A,13B,16B","75","36","32","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","240168","0.0-17.0-2.15","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","66","241184","0.0-17.0-0.16","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","243037","0.0-17.0-1.16","dfee4379-a815-456b-8011-1e095ba0fcdf","1852","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","60","evaluation","29","26","2B,16A","45","71","59","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","243992","0.0-17.0-2.16","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","69","244997","0.0-17.0-0.17","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","249000","0.0-17.0-1.17","dfee4379-a815-456b-8011-1e095ba0fcdf","null","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","7","7","6B,18B,22C,24C,29A","75","11","7","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","249618","0.0-17.0-2.17","dfee4379-a815-456b-8011-1e095ba0fcdf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","72","250627","0.0-17.0-0.18","dfee4379-a815-456b-8011-1e095ba0fcdf","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","252669","0.0-17.0-1.18","dfee4379-a815-456b-8011-1e095ba0fcdf","2041","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","55","11","3C,20A,22A","30","36","19","","","","","","","","","","","","","",""
