"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-slider-response","265","500001","0.0-25.0-0.19","cb5ce584-a459-42d8-9906-a854aab80827","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","266","501626","0.0-25.0-1.19","cb5ce584-a459-42d8-9906-a854aab80827","1623","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","38","20","10C,13A,19C,21B","40","58","3","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","267","502798","0.0-25.0-2.19","cb5ce584-a459-42d8-9906-a854aab80827","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","268","503800","0.0-25.0-0.20","cb5ce584-a459-42d8-9906-a854aab80827","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","269","507803","0.0-25.0-1.20","cb5ce584-a459-42d8-9906-a854aab80827","null","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","80","27","5B,18A","55","71","18","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","270","508342","0.0-25.0-2.20","cb5ce584-a459-42d8-9906-a854aab80827","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","271","509357","0.0-25.0-0.21","cb5ce584-a459-42d8-9906-a854aab80827","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","272","511706","0.0-25.0-1.21","cb5ce584-a459-42d8-9906-a854aab80827","2348","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","48","6","14B,21C,25C","45","11","1","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","273","512550","0.0-25.0-2.21","cb5ce584-a459-42d8-9906-a854aab80827","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","274","513554","0.0-25.0-0.22","cb5ce584-a459-42d8-9906-a854aab80827","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","275","515074","0.0-25.0-1.22","cb5ce584-a459-42d8-9906-a854aab80827","1520","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","47","7","6B,18B,22C,24C,29A","75","11","3","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","276","516190","0.0-25.0-2.22","cb5ce584-a459-42d8-9906-a854aab80827","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","277","517199","0.0-25.0-0.23","cb5ce584-a459-42d8-9906-a854aab80827","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","278","519730","0.0-25.0-1.23","cb5ce584-a459-42d8-9906-a854aab80827","2529","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","6","19","13C,30A","30","58","10","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","279","521150","0.0-25.0-2.23","cb5ce584-a459-42d8-9906-a854aab80827","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","280","522153","0.0-25.0-0.24","cb5ce584-a459-42d8-9906-a854aab80827","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","281","525514","0.0-25.0-1.24","cb5ce584-a459-42d8-9906-a854aab80827","3359","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","7","16","1A,15A,26C","65","39","10","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","282","526243","0.0-25.0-2.24","cb5ce584-a459-42d8-9906-a854aab80827","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","283","527249","0.0-25.0-0.25","cb5ce584-a459-42d8-9906-a854aab80827","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","284","528722","0.0-25.0-1.25","cb5ce584-a459-42d8-9906-a854aab80827","1472","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","40","23","7B,26B","55","61","11","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","285","529862","0.0-25.0-2.25","cb5ce584-a459-42d8-9906-a854aab80827","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
