"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-slider-response","167","321838","0.0-21.0-1.18","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1393","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","19","5","12A,27B,28B,30B","25","11","3","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","168","323143","0.0-21.0-2.18","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","169","324160","0.0-21.0-0.19","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","170","325814","0.0-21.0-1.19","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1653","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","58","evaluation","47","31","8A","65","79","57","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","171","326771","0.0-21.0-2.19","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","172","327775","0.0-21.0-0.20","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","173","330206","0.0-21.0-1.20","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2429","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","77","4","12C,17C,23C,28C","20","11","4","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","174","331486","0.0-21.0-2.20","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","175","332489","0.0-21.0-0.21","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","176","334446","0.0-21.0-1.21","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1956","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","27","11","3C,20A,22A","30","36","5","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","177","335903","0.0-21.0-2.21","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","178","336906","0.0-21.0-0.22","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","179","338110","0.0-21.0-1.22","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1203","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","51","22","10A,11A","45","61","22","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","180","339326","0.0-21.0-2.22","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","181","340327","0.0-21.0-0.23","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","182","341886","0.0-21.0-1.23","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1558","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","67","25","1B,3B,4A","50","64","29","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","183","343019","0.0-21.0-2.23","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","184","344023","0.0-21.0-0.24","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","185","345958","0.0-21.0-1.24","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1933","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","8","8","14C,17A,20C,27A","20","16","1","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","186","346652","0.0-21.0-2.24","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","187","347654","0.0-21.0-0.25","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","188","349542","0.0-21.0-1.25","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1888","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","14","23","7B,26B","55","61","30","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","189","350555","0.0-21.0-2.25","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","190","351559","0.0-21.0-0.26","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","191","354264","0.0-21.0-1.26","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2702","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","39","evaluation","4","18","11B,19B,24A,26A","75","43","39","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","192","355566","0.0-21.0-2.26","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","193","356580","0.0-21.0-0.27","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","194","358751","0.0-21.0-1.27","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2170","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","21","evaluation","33","15","9C,25B","60","39","21","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","195","359407","0.0-21.0-2.27","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","196","360410","0.0-21.0-0.28","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","197","361751","0.0-21.0-1.28","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1340","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","39","10","2C,16C,22B,28A","50","18","3","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","198","363192","0.0-21.0-2.28","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","199","364194","0.0-21.0-0.29","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","200","366703","0.0-21.0-1.29","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2508","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","34","evaluation","76","29","8C,19A,24B","65","76","34","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","201","367974","0.0-21.0-2.29","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","202","368983","0.0-21.0-0.30","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","203","371703","0.0-21.0-1.30","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2718","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","53","16","1A,15A,26C","65","39","16","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","204","372983","0.0-21.0-2.30","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","205","373986","0.0-22.0","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","206","378071","0.0-23.0","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>","1","scan_wait","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","207","379072","0.0-24.0","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","208","380086","0.0-25.0-0.0","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","209","382391","0.0-25.0-1.0","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2304","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","41","22","10A,11A","45","61","23","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","210","383886","0.0-25.0-2.0","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","211","384887","0.0-25.0-0.1","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","212","387175","0.0-25.0-1.1","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2287","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","37","evaluation","67","23","7B,26B","55","61","37","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","213","388561","0.0-25.0-2.1","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","214","389563","0.0-25.0-0.2","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","215","390975","0.0-25.0-1.2","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1411","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","50","6","14B,21C,25C","45","11","3","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","216","392133","0.0-25.0-2.2","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","217","393134","0.0-25.0-0.3","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","218","395535","0.0-25.0-1.3","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2400","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","44","26","2B,16A","45","71","24","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","219","396996","0.0-25.0-2.3","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","220","398005","0.0-25.0-0.4","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","221","399519","0.0-25.0-1.4","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1514","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","59","21","11C,18C,25A","45","58","28","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","222","400374","0.0-25.0-2.4","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","223","401387","0.0-25.0-0.5","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","224","403791","0.0-25.0-1.5","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","2403","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","64","25","1B,3B,4A","50","64","31","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","225","404597","0.0-25.0-2.5","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","226","405601","0.0-25.0-0.6","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","227","406607","0.0-25.0-1.6","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","1005","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","20","4","12C,17C,23C,28C","20","11","1","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","228","407389","0.0-25.0-2.6","3975af8a-b2cb-4111-bdc5-9d989e64c4ac","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
