"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","chosen_part","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-slider-response","14","1021542","0.0-14.0-0.0","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","
                    <p style=""text-align: center;"">₪40<br>65%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","instructions","77","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","1021922","0.0-14.0-1.0","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p>לא הגבתם בזמן המוקצב לתגובה. 
                <br>נסו להגיב מהר יותר בפעם הבאה.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","1029226","0.0-15.0","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","1030489","0.0-16.0","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","1031492","0.0-17.0-0.0","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","1032305","0.0-17.0-1.0","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","812","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","16","4","12C,17C,23C,28C","20","11","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","1033272","0.0-17.0-2.0","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","21","1034284","0.0-17.0-0.1","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","1035698","0.0-17.0-1.1","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1413","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","16","26","2B,16A","45","71","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","1036493","0.0-17.0-2.1","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","24","1037499","0.0-17.0-0.2","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","1039426","0.0-17.0-1.2","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1926","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","11","1","6C,29B,30C","25","4","17","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","1040507","0.0-17.0-2.2","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","27","1041515","0.0-17.0-0.3","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","1043505","0.0-17.0-1.3","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1989","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","42","24","6A,21A","25","64","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","1044509","0.0-17.0-2.3","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","1045514","0.0-17.0-0.4","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","1046883","0.0-17.0-1.4","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1368","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","60","evaluation","62","21","11C,18C,25A","45","58","60","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","1048003","0.0-17.0-2.4","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","33","1049009","0.0-17.0-0.5","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","1050402","0.0-17.0-1.5","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1391","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","2","28","8B","75","71","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","1051696","0.0-17.0-2.5","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","36","1052707","0.0-17.0-0.6","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","1054762","0.0-17.0-1.6","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","2054","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","7","14","4B,5A,13B,16B","75","36","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","1055890","0.0-17.0-2.6","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","39","1056902","0.0-17.0-0.7","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","1058522","0.0-17.0-1.7","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1618","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","70","evaluation","26","25","1B,3B,4A","50","64","70","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","1059378","0.0-17.0-2.7","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","42","1060385","0.0-17.0-0.8","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","1062914","0.0-17.0-1.8","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","2528","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","69","evaluation","12","22","10A,11A","45","61","69","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","1063578","0.0-17.0-2.8","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","45","1064587","0.0-17.0-0.9","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","1065369","0.0-17.0-1.9","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","782","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","69","27","5B,18A","55","71","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","1066021","0.0-17.0-2.9","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","48","1067025","0.0-17.0-0.10","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","1068584","0.0-17.0-1.10","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1559","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","73","2","4C,17B","50","4","0","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","1070067","0.0-17.0-2.10","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","51","1071068","0.0-17.0-0.11","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","1073496","0.0-17.0-1.11","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","2426","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","68","evaluation","79","3","12B,20B,23B,27C,29C","75","4","67","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","1074046","0.0-17.0-2.11","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","54","1075048","0.0-17.0-0.12","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","1076672","0.0-17.0-1.12","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1623","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","7","17","2A,7A,9A,15B","60","43","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","1077857","0.0-17.0-2.12","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","57","1078858","0.0-17.0-0.13","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","1080496","0.0-17.0-1.13","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1636","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","80","evaluation","13","31","8A","65","79","80","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","1081710","0.0-17.0-2.13","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","60","1082722","0.0-17.0-0.14","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","1084472","0.0-17.0-1.14","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1749","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","26","8","14C,17A,20C,27A","20","16","40","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","1085274","0.0-17.0-2.14","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","63","1086290","0.0-17.0-0.15","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","1088192","0.0-17.0-1.15","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1901","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","65","evaluation","52","16","1A,15A,26C","65","39","64","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","1088728","0.0-17.0-2.15","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","66","1089730","0.0-17.0-0.16","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","1091512","0.0-17.0-1.16","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1781","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","38","9","14A,23A","25","18","30","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","1092244","0.0-17.0-2.16","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","69","1093247","0.0-17.0-0.17","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","1094952","0.0-17.0-1.17","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","1704","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","70","evaluation","52","19","13C,30A","30","58","70","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","1096267","0.0-17.0-2.17","8096b4eb-f983-4e8d-8b05-e4a0828db6bf","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
