"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","chosen_part","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-keyboard-response","171","1537509","0.0-21.0-2.19","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","172","1538522","0.0-21.0-0.20","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","173","1540143","0.0-21.0-1.20","1a080826-2398-4f43-ab82-e5d0240eedcb","1621","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","27","evaluation","21","31","8A","65","79","27","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","174","1540669","0.0-21.0-2.20","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","175","1541677","0.0-21.0-0.21","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","176","1543871","0.0-21.0-1.21","1a080826-2398-4f43-ab82-e5d0240eedcb","2194","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","75","9","14A,23A","25","18","9","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","177","1544831","0.0-21.0-2.21","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","178","1545846","0.0-21.0-0.22","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","179","1546911","0.0-21.0-1.22","1a080826-2398-4f43-ab82-e5d0240eedcb","1064","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","80","30","9B","40","79","19","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","180","1547542","0.0-21.0-2.22","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","181","1548544","0.0-21.0-0.23","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","182","1549635","0.0-21.0-1.23","1a080826-2398-4f43-ab82-e5d0240eedcb","1089","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","21","evaluation","53","21","11C,18C,25A","45","58","21","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","183","1550247","0.0-21.0-2.23","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","184","1551252","0.0-21.0-0.24","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","185","1552491","0.0-21.0-1.24","1a080826-2398-4f43-ab82-e5d0240eedcb","1238","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","12","evaluation","8","14","4B,5A,13B,16B","75","36","13","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","186","1553781","0.0-21.0-2.24","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","187","1554785","0.0-21.0-0.25","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","188","1556179","0.0-21.0-1.25","1a080826-2398-4f43-ab82-e5d0240eedcb","1393","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","23","4","12C,17C,23C,28C","20","11","5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","189","1556999","0.0-21.0-2.25","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","190","1558013","0.0-21.0-0.26","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","191","1559514","0.0-21.0-1.26","1a080826-2398-4f43-ab82-e5d0240eedcb","1500","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","71","15","9C,25B","60","39","16","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","192","1560788","0.0-21.0-2.26","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","193","1561791","0.0-21.0-0.27","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","194","1563283","0.0-21.0-1.27","1a080826-2398-4f43-ab82-e5d0240eedcb","1492","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","62","10","2C,16C,22B,28A","50","18","10","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","195","1563872","0.0-21.0-2.27","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","196","1564878","0.0-21.0-0.28","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","197","1566587","0.0-21.0-1.28","1a080826-2398-4f43-ab82-e5d0240eedcb","1709","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","19","28","8B","75","71","28","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","198","1567706","0.0-21.0-2.28","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","199","1568709","0.0-21.0-0.29","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","200","1570235","0.0-21.0-1.29","1a080826-2398-4f43-ab82-e5d0240eedcb","1525","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","27","1","6C,29B,30C","25","4","8","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","201","1570954","0.0-21.0-2.29","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","202","1571964","0.0-21.0-0.30","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","203","1573563","0.0-21.0-1.30","1a080826-2398-4f43-ab82-e5d0240eedcb","1598","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","12","evaluation","29","16","1A,15A,26C","65","39","13","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","204","1574273","0.0-21.0-2.30","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","205","1575288","0.0-22.0","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","206","1576235","0.0-23.0","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>","1","scan_wait","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","207","1577239","0.0-24.0","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","208","1578242","0.0-25.0-0.0","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","209","1579099","0.0-25.0-1.0","1a080826-2398-4f43-ab82-e5d0240eedcb","856","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","30","5","12A,27B,28B,30B","25","11","3","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","210","1580009","0.0-25.0-2.0","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","211","1581023","0.0-25.0-0.1","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","212","1582043","0.0-25.0-1.1","1a080826-2398-4f43-ab82-e5d0240eedcb","1019","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","19","12","1C,7C,15C","60","36","16","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","213","1583327","0.0-25.0-2.1","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","214","1584331","0.0-25.0-0.2","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","215","1585458","0.0-25.0-1.2","1a080826-2398-4f43-ab82-e5d0240eedcb","1126","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","27","evaluation","58","13","3A,5C,10B","70","36","27","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","216","1586499","0.0-25.0-2.2","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","217","1587505","0.0-25.0-0.3","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","218","1588571","0.0-25.0-1.3","1a080826-2398-4f43-ab82-e5d0240eedcb","1065","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","21","evaluation","18","15","9C,25B","60","39","21","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","219","1589851","0.0-25.0-2.3","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","220","1590851","0.0-25.0-0.4","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","221","1592659","0.0-25.0-1.4","1a080826-2398-4f43-ab82-e5d0240eedcb","1806","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","12","evaluation","38","19","13C,30A","30","58","12","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","222","1593648","0.0-25.0-2.4","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","223","1594656","0.0-25.0-0.5","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","224","1596715","0.0-25.0-1.5","1a080826-2398-4f43-ab82-e5d0240eedcb","2058","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","52","21","11C,18C,25A","45","58","18","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","225","1597508","0.0-25.0-2.5","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","226","1598512","0.0-25.0-0.6","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","227","1600714","0.0-25.0-1.6","1a080826-2398-4f43-ab82-e5d0240eedcb","2202","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","9","evaluation","26","10","2C,16C,22B,28A","50","18","9","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","228","1601262","0.0-25.0-2.6","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","229","1602279","0.0-25.0-0.7","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","230","1603651","0.0-25.0-1.7","1a080826-2398-4f43-ab82-e5d0240eedcb","1370","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","15","evaluation","40","30","9B","40","79","15","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","231","1604870","0.0-25.0-2.7","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","232","1605885","0.0-25.0-0.8","1a080826-2398-4f43-ab82-e5d0240eedcb","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","233","1607131","0.0-25.0-1.8","1a080826-2398-4f43-ab82-e5d0240eedcb","1245","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","evaluation","6","24","6A,21A","25","64","14","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","234","1607824","0.0-25.0-2.8","1a080826-2398-4f43-ab82-e5d0240eedcb","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
